Group,ID-1,Locus_Tag,Protein1,symbol,name Prot1,Annotation,start,end,strand,Origin,ID-2,Locus_tag,Protein2,symbol,name Prot2,Annotation,start,end,strand,Origin
1,lcl_NC_004431.1_prot_WP_077634478.1_2,C_RS25965,WP_077634478.1,,transposase,,245,496,+,chrm
12,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000855076.1_1251,C_RS06010,WP_000855076.1,,antirestriction protein,,1233392,1233865,+,chrm,
12,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000849564.1_3597,C_RS17415,WP_000849564.1,,antirestriction protein,,3504866,3505351,+,chrm,
12,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000213703.1_2490,C_RS11990,WP_000213703.1,,antirestriction protein,,2365275,2365760,+,chrm,
12,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000860054.1_5001,C_RS24385,WP_000860054.1,,antirestriction protein,,4925313,4925798,-,chrm,
13,lcl_NC_004431.1_prot_WP_001234359.1_263,C_RS01305,WP_001234359.1,,DUF945 domain_containing protein,,260856,261677,-,chrm
13,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001234710.1_1250,C_RS06005,WP_001234710.1,,DUF945 domain_containing protein,,1232308,1233129,+,chrm,
13,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001234616.1_3596,C_RS17410,WP_001234616.1,,DUF945 domain_containing protein,,3503993,3504811,+,chrm,
13,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001234569.1_2489,C_RS11985,WP_001234569.1,,DUF945 domain_containing protein,,2364363,2365184,+,chrm,
13,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001175140.1_5002,C_RS24390,WP_001175140.1,,DUF945 domain_containing protein,,4925889,4926707,-,chrm,
13,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001175163.1_4444,C_RS21540,WP_001175163.1,,DUF945 domain_containing protein,,4337355,4338173,+,chrm,
14,lcl_NC_004431.1_prot_WP_000102646.1_269,C_RS01335,WP_000102646.1,,phospholipase,,264296,265366,-,chrm
14,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000102631.1_2485,C_RS11970,WP_000102631.1,,phospholipase,,2361833,2362903,+,chrm,
15,lcl_NC_004431.1_prot_WP_000203555.1_270,C_RS01340,WP_000203555.1,,chemotaxis protein,,265363,266268,-,chrm
15,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000203550.1_2484,C_RS11965,WP_000203550.1,,chemotaxis protein,,2360931,2361836,+,chrm,
16,lcl_NC_004431.1_prot_WP_000856947.1_278,C_RS01380,WP_000856947.1,,TonB_dependent siderophore receptor,,274013,276178,+,chrm
16,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000856947.1_2481,C_RS11950,WP_000856947.1,,TonB_dependent siderophore receptor,,2355304,2357469,-,chrm,
17,lcl_NC_004431.1_prot_WP_000778018.1_279,C_RS01385,WP_000778018.1,,ABC transporter substrate_binding protein,,276189,277178,+,chrm
17,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000778018.1_2480,C_RS11945,WP_000778018.1,,ABC transporter substrate_binding protein,,2354304,2355293,-,chrm,
18,lcl_NC_004431.1_prot_WP_000217077.1_280,C_RS01390,WP_000217077.1,,iron ABC transporter permease,,277197,278255,+,chrm
18,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000217077.1_2479,C_RS11940,WP_000217077.1,,iron ABC transporter permease,,2353227,2354285,-,chrm,
19,lcl_NC_004431.1_prot_WP_000016205.1_281,C_RS01395,WP_000016205.1,,ABC transporter ATP_binding protein,,278252,279019,+,chrm
19,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000016205.1_2478,C_RS11935,WP_000016205.1,,ABC transporter ATP_binding protein,,2352463,2353230,-,chrm,
20,lcl_NC_004431.1_prot_WP_001163787.1_282,C_RS01400,WP_001163787.1,,hypothetical protein,,279073,279330,+,chrm
20,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001163787.1_2477,C_RS11930,WP_001163787.1,,hypothetical protein,,2352152,2352409,-,chrm,
21,lcl_NC_004431.1_prot_WP_001305355.1_284,C_RS26150,WP_001305355.1,,hypothetical protein,,280463,280693,-,chrm
21,,,,,,,,,,,lcl_NC_004431.1_prot_WP_071526282.1_2474,C_RS27170,WP_071526282.1,,hypothetical protein,,2349837,2350067,+,chrm,
22,lcl_NC_004431.1_prot_WP_000180039.1_298,C_RS01440,WP_000180039.1,,hypothetical protein,,286352,286741,+,chrm
22,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000271042.1_2456,C_RS11850,WP_000271042.1,,hypothetical protein,,2338699,2339100,-,chrm,
22,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001423036.1_3573,C_RS17315,WP_001423036.1,,hypothetical protein,,3483812,3484231,-,chrm,
23,lcl_NC_004431.1_prot_WP_001529506.1_312,C_RS01505,WP_001529506.1,,hypothetical protein,,298646,299104,-,chrm
23,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001528902.1_1195,C_RS26585,WP_001528902.1,,hypothetical protein,,1184358,1184816,-,chrm,
24,lcl_NC_004431.1_prot_WP_000602703.1_330,C_RS01585,WP_000602703.1,,hypothetical protein,,322282,322740,+,chrm
24,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000602704.1_1167,C_RS05670,WP_000602704.1,,hypothetical protein,,1164791,1165249,+,chrm,
25,lcl_NC_004431.1_prot_WP_001672744.1_332,C_RS01595,WP_001672744.1,,hypothetical protein,,323207,323422,+,chrm
25,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001672744.1_1169,C_RS05680,WP_001672744.1,,hypothetical protein,,1165715,1165930,+,chrm,
26,lcl_NC_004431.1_prot_WP_000596103.1_455,C_RS02170,WP_000596103.1,,YaiO family outer membrane beta_barrel protein,,456705,457478,-,chrm
26,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000589885.1_2446,C_RS11795,WP_000589885.1,,YaiO family outer membrane beta_barrel protein,,2330166,2330939,+,chrm,
27,lcl_NC_004431.1_prot_WP_077393215.1_456,C_RS02175,WP_077393215.1,,acetyltransferase,,457480,458061,-,chrm
27,,,,,,,,,,,lcl_NC_004431.1_prot_WP_077249421.1_2445,C_RS11790,WP_077249421.1,,acetyltransferase,,2329583,2330164,+,chrm,
28,lcl_NC_004431.1_prot_WP_000860428.1_457,C_RS02180,WP_000860428.1,,membrane protein,,458039,459235,-,chrm
28,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000854360.1_2444,C_RS11785,WP_000854360.1,,membrane protein,,2328409,2329605,+,chrm,
29,lcl_NC_004431.1_prot_WP_002430446.1_632,C_RS28320,WP_002430446.1,,hypothetical protein,,628118,628243,+,chrm
29,,,,,,,,,,,lcl_NC_004431.1_prot_WP_002430446.1_1430,C_RS26705,WP_002430446.1,,hypothetical protein,,1371747,1371872,+,chrm,
30,lcl_NC_004431.1_prot_WP_000539195.1_633,C_RS03010,WP_000539195.1,,class I SAM_dependent methyltransferase,,628200,628784,-,chrm
30,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000539195.1_1431,C_RS06900,WP_000539195.1,,class I SAM_dependent methyltransferase,,1371829,1372413,-,chrm,
31,lcl_NC_004431.1_prot_WP_000213094.1_1005,C_RS04885,WP_000213094.1,,dimethylsulfoxide reductase; chain B,,997596,998213,+,chrm
31,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000213028.1_1939,C_RS09330,WP_000213028.1,,dimethylsulfoxide reductase,,1823697,1824314,+,chrm,
32,lcl_NC_004431.1_prot_WP_071586612.1_1138,C_RS26480,WP_071586612.1,,hypothetical protein,,1140617,1140880,-,chrm
32,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001327701.1_3806,C_RS27670,WP_001327701.1,,hypothetical protein,,3715917,3716219,+,chrm,
33,lcl_NC_004431.1_prot_WP_001178746.1_1200,C_RS05805,WP_001178746.1,,Major pilus subunit operon regulatory protein,,1186872,1187093,-,chrm
33,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000006208.1_5028,C_RS24530,WP_000006208.1,,P fimbrial regulatory protein KS71A,,4949711,4949944,+,chrm,
33,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000006206.1_3520,C_RS17055,WP_000006206.1,,Major pilus subunit operon regulatory protein,,3438457,3438690,+,chrm,
34,lcl_NC_004431.1_prot_WP_001445604.1_1211,C_RS05855,WP_001445604.1,,transcriptional regulator,,1196018,1196569,+,chrm
34,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001298062.1_3508,C_RS16995,WP_001298062.1,,transcriptional regulator,,3428779,3429330,-,chrm,
35,lcl_NC_004431.1_prot_WP_000464935.1_1234,C_RS05950,WP_000464935.1,,transposase,,1218879,1219061,-,chrm
35,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000464954.1_4390,C_RS21295,WP_000464954.1,,transposase,,4294099,4294284,+,chrm,
36,lcl_NC_004431.1_prot_WP_077393319.1_1244,C_RS05980,WP_077393319.1,,50S ribosome_binding GTPase,,1224368,1225279,+,chrm
36,,,,,,,,,,,lcl_NC_004431.1_prot_WP_077393324.1_3583,C_RS17355,WP_077393324.1,,50S ribosome_binding GTPase,,3490569,3491480,+,chrm,
37,lcl_NC_004431.1_prot_WP_000820423.1_1245,C_RS05985,WP_000820423.1,,autotransporter domain_containing protein,,1225610,1228729,+,chrm
37,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000820369.1_3584,C_RS17360,WP_000820369.1,,autotransporter domain_containing protein,,3491814,3494936,+,chrm,
38,lcl_NC_004431.1_prot_WP_024182236.1_1246,C_RS05990,WP_024182236.1,,hypothetical protein,,1228850,1231366,+,chrm
38,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001328678.1_3592,C_RS17395,WP_001328678.1,,hypothetical protein,,3500533,3503049,+,chrm,
39,lcl_NC_004431.1_prot_WP_000581502.1_1247,C_RS05995,WP_000581502.1,,hypothetical protein,,1231442,1231897,+,chrm
39,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000581502.1_3593,C_RS17400,WP_000581502.1,,hypothetical protein,,3503125,3503580,+,chrm,
40,lcl_NC_004431.1_prot_WP_000174402.1_1253,C_RS06020,WP_000174402.1,,IS21 family transposase ISEc10,,1234499,1235998,+,chrm
40,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000174402.1_3536,C_RS17130,WP_000174402.1,,IS21 family transposase ISEc10,,3445858,3447357,+,chrm,
40,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000174402.1_2465,C_RS11890,WP_000174402.1,,IS21 family transposase ISEc10,,2343421,2344920,+,chrm,
40,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000174402.1_1477,C_RS07135,WP_000174402.1,,IS21 family transposase ISEc10,,1403622,1405121,-,chrm,
40,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000174402.1_4992,C_RS24340,WP_000174402.1,,IS21 family transposase ISEc10,,4920004,4921503,+,chrm,
41,lcl_NC_004431.1_prot_WP_001054232.1_1260,C_RS06055,WP_001054232.1,,hypothetical protein,,1238568,1239056,+,chrm
41,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000761701.1_3603,C_RS17445,WP_000761701.1,,hypothetical protein,,3507671,3508159,+,chrm,
42,lcl_NC_004431.1_prot_WP_000772027.1_1261,C_RS06060,WP_000772027.1,,DUF957 domain_containing protein,,1239076,1239273,+,chrm
42,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000839260.1_3604,C_RS17450,WP_000839260.1,,DUF957 domain_containing protein,,3508176,3508373,+,chrm,
42,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000839291.1_4995,C_RS24355,WP_000839291.1,,DUF957 domain_containing protein,,4922924,4923121,-,chrm,
43,lcl_NC_004431.1_prot_WP_001304477.1_1264,C_RS06070,WP_001304477.1,,DUF4942 domain_containing protein,,1240069,1240896,+,chrm
43,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001280441.1_3605,C_RS17455,WP_001280441.1,,DUF4942 domain_containing protein,,3508458,3509303,+,chrm,
43,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001280503.1_4451,C_RS21580,WP_001280503.1,,DUF4942 domain_containing protein,,4340940,4341782,+,chrm,
44,lcl_NC_004431.1_prot_WP_000992105.1_1397,C_RS06735,WP_000992105.1,,lysozyme,,1345465,1345998,+,chrm
44,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001101173.1_3130,C_RS15130,WP_001101173.1,,lysozyme,,3049754,3050287,-,chrm,
45,lcl_NC_004431.1_prot_WP_001537733.1_1405,C_RS06780,WP_001537733.1,,phage terminase large subunit family protein,,1349209,1351137,+,chrm
45,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001335577.1_1522,C_RS07355,WP_001335577.1,,phage terminase large subunit family protein,,1425452,1427380,+,chrm,
46,lcl_NC_004431.1_prot_WP_000258993.1_1406,C_RS06785,WP_000258993.1,,head_tail joining protein,,1351121,1351327,+,chrm
46,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000258997.1_1523,C_RS07360,WP_000258997.1,,phage head_stabilizing protein,,1427364,1427570,+,chrm,
47,lcl_NC_004431.1_prot_WP_001537684.1_1407,C_RS06790,WP_001537684.1,,phage portal protein,,1351324,1352916,+,chrm
47,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000831760.1_1524,C_RS07365,WP_000831760.1,,phage portal protein,,1427567,1429159,+,chrm,
48,lcl_NC_004431.1_prot_WP_001253953.1_1408,C_RS06795,WP_001253953.1,,S49 family peptidase,,1352906,1354411,+,chrm
48,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001253913.1_1525,C_RS07370,WP_001253913.1,,S49 family peptidase,,1429149,1430654,+,chrm,
49,lcl_NC_004431.1_prot_WP_000256835.1_1409,C_RS06800,WP_000256835.1,,head decoration protein,,1354448,1354795,+,chrm
49,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000256791.1_1526,C_RS07375,WP_000256791.1,,head decoration protein,,1430691,1431038,+,chrm,
50,lcl_NC_004431.1_prot_WP_000522583.1_1410,C_RS06805,WP_000522583.1,,minor capsid protein E,,1354853,1355881,+,chrm
50,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000522648.1_1527,C_RS07380,WP_000522648.1,,minor capsid protein E,,1431096,1432124,+,chrm,
51,lcl_NC_004431.1_prot_WP_001204571.1_1412,C_RS06815,WP_001204571.1,,tail attachment protein,,1356309,1356662,+,chrm
51,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001204540.1_1529,C_RS07390,WP_001204540.1,,tail attachment protein,,1432543,1432896,+,chrm,
52,lcl_NC_004431.1_prot_WP_000082403.1_1418,C_RS06845,WP_000082403.1,,phage tail tape measure protein,,1359228,1361789,+,chrm
52,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000840269.1_1535,C_RS07420,WP_000840269.1,,phage tail tape measure protein,,1435469,1438030,+,chrm,
52,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000840307.1_3108,C_RS15020,WP_000840307.1,,phage tail tape measure protein,,3033591,3036152,-,chrm,
53,lcl_NC_004431.1_prot_WP_001576728.1_1421,C_RS06860,WP_001576728.1,,phage tail protein,,1362819,1363562,+,chrm
53,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000140691.1_3105,C_RS15005,WP_000140691.1,,phage tail protein,,3031819,3032562,-,chrm,
53,,,,,,,,,,,lcl_NC_004431.1_prot_WP_000140699.1_1538,C_RS07435,WP_000140699.1,,phage tail protein,,1439060,1439803,+,chrm,
54,lcl_NC_004431.1_prot_WP_001228261.1_1425,C_RS06880,WP_001228261.1,,Ail/Lom family protein,,1368244,1368843,+,chrm
54,,,,,,,,,,,lcl_NC_004431.1_prot_WP_001228249.1_3102,C_RS14990,WP_001228249.1,,Ail/Lom family protein,,3027043,3027642,-,chrm,
